X,Y,Z,α,β,γ,unipolar(mV),bipolar(mV),LAT(ms)
53.3929,-41.2782,122.69,-0.257604,0.951235,-0.169682,6.276,0.795,-30
63.9648,-39.0629,127.186,-0.868051,0.281929,-0.408661,5.127,0.12,-10000
56.8204,-37.1207,124.204,-0.919045,0.203922,-0.337302,6.261,0.21,-10000
47.0559,-37.2828,125.265,0.794486,0.221221,-0.565556,6.159,0.249,-10000
44.1023,-47.3153,122.112,0.509922,0.848818,-0.139599,3.909,1.635,-19
48.4406,-40.6628,121.684,0.576143,0.816711,0.0322974,6.918,1.041,-31
54.3233,-42.8689,124.884,-0.298889,0.940154,-0.163631,5.991,1.644,-33
64.6811,-40.5875,129.492,-0.874092,0.257994,-0.411586,5.055,0.126,-10000
57.5254,-38.7467,126.455,-0.915472,0.202385,-0.347782,6.075,0.198,-10000
52.4898,-36.3964,129.888,-0.0350827,-0.223439,-0.974086,5.595,0.144,-10000
47.6376,-38.4737,127.398,0.823135,0.130958,-0.552538,5.82,0.261,-10000
44.8399,-49.002,123.937,0.505143,0.859202,-0.0812533,4.164,1.896,-17
49.1648,-42.3116,123.814,0.577126,0.815105,0.0502976,6.297,1.215,-26
51.7307,-37.3875,130.733,-0.0496561,-0.259945,-0.964346,5.166,0.108,-10000
51.6049,-38.8288,131.801,-0.0775477,-0.325457,-0.942371,5.43,0.138,-10000
46.57,-41.5883,129.461,0.818697,0.164064,-0.550289,5.484,0.201,-27
43.0356,-51.4307,125.43,0.572546,0.819095,-0.0356961,4.233,2.376,-20
47.8324,-45.0717,125.68,0.627773,0.772189,0.0981068,5.994,1.017,-29
54.6326,-55.6075,130.104,-0.24197,0.943453,-0.226599,2.562,0.339,-15
52.5328,-48.013,129.126,-0.283902,0.95867,-0.0187498,4.326,1.416,-33
39.382,-44.7078,136.644,0.777548,0.201885,-0.595535,3.132,0.171,34
47.1174,-46.8718,127.753,0.649093,0.718392,0.250181,4.371,0.873,-26
37.3818,-45.0679,138.686,0.845712,0.125729,-0.518617,2.781,0.231,33
46.1284,-47.8859,129.73,0.604515,0.622613,0.496904,3.276,0.306,-22
51.5041,-49.4815,132.867,-0.364593,0.900102,0.238512,3.072,0.261,-17
48.6401,-41.2777,138.721,0.0908408,-0.575002,-0.813093,4.062,0.054,-10000
50.8786,-48.5159,132.027,-0.339546,0.894126,0.291972,3.018,0.219,-15
41.7358,-51.0255,124.611,0.496325,0.533658,0.684741,4.419,3.219,-13
53.2051,-55.2872,128.621,-0.287335,0.921726,0.2605,2.412,0.759,0
50.8001,-48.0083,130.892,-0.314017,0.898269,0.307419,2.952,0.264,-20
36.4039,-43.3241,137.97,0.879195,0.0983622,-0.466199,2.892,0.345,33
43.5875,-42.9297,134.52,0.917853,0.000332753,-0.396921,3.507,0.12,30
41.7999,-50.6124,123.654,0.49408,0.543219,0.678821,4.464,3.381,-10
45.8755,-46.2505,128.977,0.524902,0.547333,0.651847,2.901,0.351,-20
53.6589,-54.4955,128.069,-0.292407,0.921234,0.256565,2.436,0.399,-2
59.7771,-43.5644,140.675,-0.738724,0.128874,-0.661573,3.591,0.126,50
53.6967,-42.6958,135.561,-0.781712,0.0883256,-0.617354,3.603,0.057,-10000
47.9818,-35.4634,143.771,0.116849,-0.414375,-0.902574,3.387,0.075,-10000
36.9254,-42.5163,137.629,0.875833,0.102361,-0.471634,2.727,0.255,33
44.0809,-42.1325,134.125,0.914331,-0.00631178,-0.404918,3.327,0.099,28
54.5919,-54.0582,128.17,-0.291739,0.916208,0.274684,2.388,0.657,1
42.924,-49.3873,123.31,0.501711,0.536983,0.678186,4.434,3.39,-9
47.0508,-45.088,128.645,0.530063,0.537909,0.655505,2.826,0.345,-20
54.6233,-42.7557,136.238,-0.786036,0.0851143,-0.612293,3.777,0.051,-10000
49.5788,-39.3439,137.492,0.095128,-0.52695,-0.844555,3.9,0.078,22
37.7938,-42.8763,138.24,0.877514,0.116808,-0.465108,2.823,0.387,32
44.9689,-42.3443,134.791,0.917422,0.0162991,-0.397581,3.423,0.111,31
60.6809,-42.3828,139.109,-0.755255,0.151702,-0.637634,3.495,0.216,46
37.7838,-41.5004,136.536,0.857404,0.190653,-0.478027,2.826,0.393,29
46.7924,-44.1594,127.674,0.579762,0.586404,0.565692,2.796,0.339,-25
44.4426,-46.2388,121.446,0.490253,0.834543,0.251378,4.23,3.756,-13
54.3815,-29.712,116.109,0.130289,0.991145,-0.0256148,11.094,0.954,-56
63.7717,-38.703,118.918,-0.568991,0.789971,-0.228461,8.616,0.663,-54
59.0448,-32.4263,117.51,-0.613351,0.78006,-0.12372,11.319,1.662,-58
54.648,-33.7072,116.293,0.112583,0.98594,0.123482,12.315,2.202,-52
64.403,-39.9597,120.479,-0.739909,0.67053,0.0540766,8.499,0.654,-48
56.3853,-38.6164,124.557,0.648584,0.402791,-0.645831,6.756,0.312,-34
54.3784,-46.2537,115.153,0.311848,0.946963,0.0775404,5.211,5.127,-20
57.5615,-40.0292,117.803,0.495026,0.637004,0.59091,7.851,2.409,-34
73.0794,-45.5386,121.671,-0.760831,0.220399,0.610377,5.652,0.912,-53
66.9686,-43.5773,126.44,-0.767079,0.269997,0.581972,4.656,0.078,-32
62.0158,-39.8746,134.771,0.0939995,-0.339182,-0.936013,4.173,0.069,-10000
52.1083,-44.4711,137.62,0.707694,0.236376,-0.665804,3.054,0.093,45
57.685,-42.3447,127.876,0.965659,-0.0220172,0.258879,3.909,0.147,-32
71.721,-45.4321,121.921,-0.77452,0.169805,0.609331,5.487,0.885,-51
65.5795,-43.7264,126.738,-0.761337,0.256746,0.595355,4.488,0.186,-33
59.8976,-37.4283,142.6,0.0710061,-0.280332,-0.957273,3.561,0.123,-34
50.6529,-45.0436,137.603,0.697217,0.302907,-0.649719,3.039,0.153,40
56.4725,-42.0986,127.822,0.935414,-0.109186,0.336271,3.969,0.183,-29
70.5932,-45.4626,122.415,-0.753274,0.142092,0.642175,5.562,0.804,-54
48.851,-39.6925,124.413,0.837431,-0.343694,0.424951,4.113,0.357,-33
71.3124,-45.886,123.017,-0.741894,0.107925,0.661774,5.859,0.828,-51
56.4154,-43.5404,134.085,0.815437,0.159682,-0.556385,3.588,0.249,45
49.2025,-40.1147,125.48,0.821991,-0.380258,0.423952,4.08,0.318,-27
55.9673,-42.3508,128.989,0.872174,-0.179985,0.454883,3.831,0.219,-34
71.9847,-47.3132,124.805,-0.771046,0.172768,0.612894,5.865,0.84,-52
49.7634,-41.8949,126.643,0.865382,-0.301917,0.399949,4.773,0.324,-25
56.7925,-43.6455,129.947,0.893965,-0.136346,0.426891,4.182,0.213,-32
73.3611,-48.8223,125.332,-0.768502,0.225533,0.598782,5.637,0.852,-52
50.7356,-43.8082,127.896,0.916244,-0.210323,0.340972,3.915,0.288,-22
58.113,-44.9104,130.707,0.929752,-0.0655398,0.362306,3.984,0.225,-32
73.5968,-50.2491,124.769,-0.763907,0.281351,0.580764,5.499,0.846,-52
73.693,-44.6265,140.975,-0.743744,0.00238874,-0.668461,3.924,0.036,-10000
67.6598,-44.9444,135.748,-0.76507,-0.0818758,-0.63872,4.239,0.066,-10000
62.7241,-43.6487,137.505,0.0815419,-0.305416,-0.948721,4.188,0.039,-10000
58.3785,-46.0732,130.397,0.955145,-0.00492486,0.296099,4.17,0.186,-29
72.9767,-51.5333,124.226,-0.724902,0.357448,0.588853,5.814,0.807,-50
50.483,-46.7757,127.752,0.957768,-0.113948,0.263999,4.479,0.336,-28
58.13,-46.9778,129.944,0.956488,0.0632428,0.284834,4.527,0.216,-27
63.6333,-28.3108,116.082,-0.608373,0.792642,-0.040016,11.412,3.363,-58
64.9784,-23.2979,128.99,-0.456409,-0.012958,-0.889676,6.663,0.252,21
58.4088,-29.3995,115.554,0.294988,0.950334,0.0992306,12.321,2.847,-55
67.7925,-34.2659,116.97,-0.504508,0.840679,-0.196803,7.827,0.549,-52
73.635,-23.4229,117.091,-0.992699,0.0744564,-0.0948928,9.123,0.639,-69
62.1487,-22.7577,121.294,-0.409781,-0.0853106,-0.908186,8.064,0.294,-29
55.4966,-36.1487,114.916,0.275216,0.959062,0.0667636,7.929,3.789,-33
67.5987,-31.6872,116.723,-0.540675,0.812194,-0.219113,7.923,0.579,-56
63.1181,-25.1987,115.59,-0.580602,0.811625,-0.0645445,11.946,1.377,-61
65.4712,-21.0322,116.005,-0.996728,0.0747582,-0.0307425,9.894,0.426,-51
57.5025,-25.9411,115.914,0.408041,0.910397,-0.0684051,11.565,1.92,-58
61.783,-23.6487,112.847,-0.578015,0.695722,-0.426462,11.583,0.819,-65
49.1764,-24.7415,115.986,0.242088,0.870855,-0.427792,9.192,0.417,-48
62.7245,-24.8799,113.376,-0.588665,0.70779,-0.390521,11.622,0.657,-65
67.7015,-19.5282,112.62,-0.84461,0.496521,-0.20025,10.449,0.606,-60
60.6684,-15.9578,111.785,-0.917304,0.398083,-0.00910035,11.253,0.711,-70
76.1504,-26.3044,114.762,-0.947731,-0.132632,0.290196,10.89,2.055,-38
68.6723,-27.8285,117.097,-0.922884,-0.248568,0.294108,11.556,4.578,-63
52.0495,-45.2205,126.707,0.871363,0.453021,-0.188408,4.488,0.528,-30
69.4062,-48.0639,120.826,-0.330343,0.933601,0.138789,4.533,0.63,-34
59.4825,-39.1423,123.921,0.854845,0.511701,-0.0860391,5.874,0.375,-38
52.9365,-7.9675,108.604,-0.914429,0.153975,-0.374314,13.413,2.397,-62
52.9767,-13.5901,100.144,-0.70884,0.497435,0.500105,14.139,1.023,-58
40.5515,-25.7445,134.585,-0.593861,0.413878,-0.689953,5.178,0.06,-10000
35.4455,-22.7028,129.26,-0.683389,0.347038,-0.642296,5.52,0.081,-10000
30.8058,-16.6226,138.493,0.0850393,-0.202693,-0.975543,4.527,0.042,-10000
31.2837,-18.7951,130.84,0.0345621,-0.340861,-0.939478,4.956,0.057,-10000
26.6704,-18.9869,127.678,0.84822,-0.344752,-0.402082,4.299,0.09,-10000
27.2271,-22.841,122.64,0.786749,0.298796,0.540137,5.025,0.171,-22
32.8701,-25.1249,124.711,-0.201783,0.973538,0.107268,6.495,0.159,-10000
40.7415,-24.6099,134.046,-0.606479,0.423574,-0.672881,5.469,0.078,-10000
35.5265,-21.5101,128.863,-0.698103,0.351907,-0.62355,5.844,0.096,-10000
30.9647,-15.2226,138.131,0.0736217,-0.220194,-0.972674,4.74,0.045,-10000
31.3502,-17.5159,130.507,0.022864,-0.353565,-0.935131,5.187,0.081,-10000
27.2585,-21.8035,122.402,0.781056,0.330837,0.529621,5.637,0.255,-22
33.1494,-23.9969,124.095,-0.221454,0.96831,0.115476,6.096,0.129,-10000
41.0006,-23.2853,133.522,-0.609401,0.420728,-0.672025,5.424,0.063,-10000
35.7456,-20.292,128.325,-0.705361,0.328239,-0.628272,5.715,0.081,-10000
31.143,-14.212,137.607,0.0758079,-0.219986,-0.972553,4.752,0.039,-10000
31.5344,-16.4677,129.969,0.0221379,-0.344346,-0.938582,5.103,0.054,-10000
21.0708,-23.9521,118.246,0.810389,0.405366,0.423023,5.085,0.195,-15
27.4369,-20.8707,121.958,0.781736,0.36529,0.505423,5.148,0.183,-22
20.6863,-14.1976,130.97,0.794986,-0.191826,-0.5755,3.372,0.141,-10000
33.5921,-22.7888,123.892,-0.276616,0.955614,0.101419,6.039,0.138,-10000
35.8072,-19.3089,128.087,-0.684157,0.36125,-0.633584,5.688,0.069,-10000
31.6222,-15.4763,129.755,0.0361103,-0.314915,-0.948433,5.088,0.054,-10000
21.1452,-22.6982,118.051,0.834559,0.367241,0.410664,5.04,0.21,-21
27.6084,-19.7558,121.702,0.782002,0.368692,0.502533,5.076,0.189,-23
40.8097,-21.967,133.292,-0.580461,0.457002,-0.673955,5.439,0.06,-10000
31.1874,-12.6854,137.471,0.0710474,-0.206096,-0.975949,4.767,0.042,-10000
27.0455,-14.9883,126.895,0.821467,-0.331881,-0.463732,4.554,0.102,-10000
20.5844,-22.1407,119.3,0.864699,0.276235,0.419512,5.748,0.294,-14
27.348,-19.9829,122.965,0.826738,0.263383,0.497126,5.487,0.243,-20
37.7169,-24.2904,141.363,0.0463582,-0.669777,-0.741114,4.122,0.06,-10000
37.6402,-25.022,142.89,0.0906066,-0.64607,-0.757881,7.374,0.06,-10000
41.7885,-26.5042,139.54,-0.149655,0.882148,-0.446563,4.572,0.039,-10000
48.1542,-21.1336,148.493,-0.470329,0.026062,-0.882106,4.614,0.039,-10000
44.0175,-21.1926,141.671,-0.5645,-0.0408189,-0.824423,4.932,0.033,-10000
38.6572,-12.4407,146.901,0.159418,-0.574615,-0.802748,5.205,0.054,-10000
39.8905,-17.4929,140.861,0.149191,-0.689521,-0.708733,5.163,0.039,-10000
28.552,-16.3379,139.788,0.874514,-0.356486,-0.328852,4.164,0.072,-10000
35.6407,-19.3688,137.795,0.899692,-0.40208,-0.16996,4.707,0.072,-10000
36.4366,-25.0222,136.193,0.793884,0.587861,0.15546,4.56,0.099,-10000
42.936,-33.3568,143.355,-0.151127,0.818146,-0.554795,3.72,0.06,-10000
30.3224,-28.9243,135.51,0.816519,0.576446,0.0317457,3.384,0.168,40
43.3649,-32.5641,144.014,-0.153516,0.784497,-0.60083,3.783,0.048,-10000
36.2789,-18.6094,138.233,0.887667,-0.418861,-0.19132,4.77,0.066,-10000
43.3721,-33.9103,144.968,-0.159426,0.807743,-0.56757,3.807,0.054,-10000
42.1858,-27.185,140.84,-0.137335,0.87461,-0.464969,4.707,0.042,-10000
48.3147,-22.7357,149.899,-0.470435,0.090541,-0.877777,4.812,0.042,-10000
44.3201,-22.2563,142.996,-0.52852,0.0293408,-0.848414,5.097,0.042,-10000
38.7602,-13.6986,148.491,0.167569,-0.538558,-0.825758,5.424,0.069,-21
40.186,-18.4241,142.227,0.189134,-0.643664,-0.74157,5.358,0.048,-10000
28.9902,-17.1946,141.009,0.906935,-0.276596,-0.317747,4.149,0.096,-10000
36.1703,-19.97,139.038,0.891087,-0.418282,-0.176078,4.851,0.078,-10000
36.8664,-25.6464,137.287,0.799448,0.573549,0.178673,4.656,0.105,-10000
43.5129,-35.4055,145.707,-0.163802,0.781807,-0.601621,3.483,0.042,-10000
42.1743,-28.8853,141.305,-0.171058,0.849218,-0.499568,4.266,0.033,-10000
48.1812,-24.1164,150.164,-0.465107,0.0710223,-0.882401,4.35,0.033,-10000
44.1743,-23.877,143.265,-0.537131,-0.0111091,-0.843425,4.647,0.033,-10000
40.1008,-20.1066,142.408,0.168027,-0.673264,-0.720058,4.839,0.045,-10000
28.9702,-18.6652,141.216,0.905743,-0.283531,-0.315023,3.927,0.057,-10000
36.0734,-21.6173,139.285,0.873878,-0.455847,-0.168941,4.476,0.057,-10000
36.7356,-27.5618,137.643,0.791114,0.588652,0.166213,4.353,0.09,-10000
42.5637,-30.79,141.61,-0.199291,0.833997,-0.514521,4.593,0.042,-10000
44.4199,-25.9213,143.503,-0.534412,0.00290417,-0.845219,4.998,0.045,-10000
40.3524,-22.0524,142.606,0.170451,-0.678736,-0.714327,5.196,0.048,-10000
29.1554,-20.5895,141.159,0.916217,-0.29792,-0.267937,4.053,0.111,-10000
36.3164,-23.5942,139.462,0.876896,-0.4543,-0.157052,4.779,0.078,-10000
42.2216,-31.1552,142.599,-0.212759,0.81905,-0.532814,4.182,0.042,-10000
43.9959,-26.4567,144.414,-0.528987,0.0206131,-0.84838,4.593,0.039,-10000
35.9572,-23.9591,140.352,0.870125,-0.467143,-0.157036,4.41,0.066,-10000
42.8897,-37.3434,147.233,-0.157077,0.715641,-0.680577,3.498,0.048,-10000
47.264,-26.6795,151.125,-0.441383,0.0277996,-0.896888,4.53,0.039,-10000
39.4891,-22.4188,143.054,0.160821,-0.704535,-0.691207,4.965,0.039,-10000
35.9678,-29.9312,138.589,0.810651,0.569018,0.138069,4.326,0.096,-10000
41.6067,-31.3114,141.62,-0.161004,0.822363,-0.545708,4.584,0.042,-10000
43.5447,-26.7278,143.417,-0.512526,0.0472545,-0.85737,5.001,0.033,-10000
41.015,-33.5033,143.705,-0.0354274,0.794489,-0.606244,3.66,0.042,-10000
40.6086,-26.7812,139.467,-0.0662863,0.888208,-0.454634,4.53,0.042,-10000
37.2908,-12.5336,146.5,0.223422,-0.584471,-0.780049,5.157,0.051,-10000
23.1281,-11.1085,131.574,0.913718,0.27693,0.297372,3.828,0.09,-10000
29.7884,-6.15625,145.897,-0.10399,-0.107812,-0.988718,5.403,0.138,-19
23.7498,3.10548,138.114,0.572039,-0.692555,-0.439475,4.575,0.081,-16
26.7664,-3.18149,134.726,0.18951,-0.890295,-0.414079,4.755,0.066,-10000
16.5705,-1.33271,129.095,0.867201,-0.461448,0.187159,3.102,0.048,-10000
15.0818,-12.2613,128.734,0.952787,0.196522,0.231464,2.538,0.123,-10000
28.5561,-7.8362,145.932,-0.0390826,-0.101733,-0.994044,4.992,0.135,-21
28.015,-8.86904,138.026,-0.0962113,-0.156536,-0.982975,4.515,0.057,-10000
26.7039,-4.70255,134.603,0.12769,-0.902159,-0.412072,4.59,0.057,-10000
16.8701,-2.34476,128.206,0.82392,-0.524915,0.213589,3.108,0.045,-10000
17.8377,-4.15666,127.113,0.797028,-0.562747,0.219232,3.156,0.066,-10000
15.1877,-14.8597,127.609,0.968897,0.10771,0.222793,2.562,0.261,27
30.1454,-10.836,133.653,0.0177855,-0.948976,-0.314846,4.932,0.072,-10000
18.3462,-17.9472,127.108,0.93867,0.134875,0.317345,3.213,0.132,-10000
30.8149,-9.81026,145.066,0.0665122,-0.339599,-0.938216,4.896,0.123,-20
22.5511,-6.26091,125.375,0.680032,-0.637147,0.362767,4.011,0.048,-10000
32.8903,-9.65718,145.827,0.150194,-0.450764,-0.879917,5.061,0.165,-20
27.8865,-20.6257,145.226,0.720049,0.120063,-0.683458,3.687,0.219,11
35.8431,-11.0286,148.019,0.16857,-0.48436,-0.858475,5.292,0.126,-21
26.5566,-21.5753,129.192,0.850296,0.204372,0.485004,3.732,0.126,-21
39.2785,-12.464,150.267,0.105782,-0.49654,-0.861544,5.304,0.144,-21
43.6531,-17.217,146.17,0.0811847,-0.491749,-0.866944,5.016,0.282,-59
37.8739,-37.3678,164.524,0.897707,-0.167269,-0.407606,3.405,0.636,22
38.1192,-38.7855,165.727,0.901795,-0.256651,-0.3477,3.99,0.732,20
38.9446,-39.8037,167.421,0.895526,-0.383462,-0.225813,3.654,0.639,25
45.6283,-41.1942,164.142,0.79802,0.0281772,-0.601971,3.444,0.465,28
39.1169,-38.1139,167.904,0.878917,-0.446483,-0.167804,3.489,0.51,27
45.6481,-39.8384,164.779,0.782716,0.00357101,-0.622369,3.564,0.279,29
38.9529,-46.4156,156.278,0.820433,0.460135,0.33936,3.537,0.3,29
40.3883,-37.6973,167.664,0.863061,-0.402846,-0.304698,3.906,0.888,29
39.784,-45.4767,155.298,0.837426,0.46171,0.292475,3.45,0.396,31
49.626,-33.0745,160.93,0.223206,-0.895487,-0.385075,3.843,0.078,-10000
46.6923,-41.4489,157.089,0.750642,0.542252,0.377491,3.408,0.087,32
40.7927,-38.5136,166.198,0.86413,-0.212066,-0.456407,3.474,0.594,28
47.1552,-38.8934,161.739,0.73784,0.115202,-0.665072,3.369,0.243,33
45.1824,-35.276,169.784,0.584597,-0.186509,-0.789595,3.423,0.384,93
47.2217,-25.9253,163.403,0.337811,-0.805945,-0.486145,3.966,0.093,-10000
49.4833,-32.6879,159.851,0.22825,-0.886401,-0.402735,3.687,0.075,-10000
39.6172,-32.6137,152.052,0.873257,-0.354749,0.334029,3.621,0.09,-10000
46.2978,-35.632,155.184,0.798369,-0.400478,0.449694,3.513,0.087,-10000
40.2087,-45.0307,153.356,0.834514,0.487256,0.257232,3.231,0.366,32
46.5779,-40.9637,155.891,0.759245,0.530376,0.377158,3.261,0.084,32
42.7518,-37.8653,165.438,0.849955,-0.0159482,-0.526614,3.669,0.678,27
46.8161,-33.705,168.944,0.584815,-0.10333,-0.804559,3.372,0.444,93
42.2298,-43.0251,152.558,0.8094,0.550809,0.203671,3.288,0.36,29
53.3623,-32.9708,158.809,0.0410575,0.0197703,-0.998961,3.816,0.096,-10000
51.496,-28.5835,155.866,0.326572,-0.790336,-0.518382,4.23,0.054,-10000
53.349,-37.1772,156.272,0.0999834,0.75376,-0.649499,3.474,0.141,33
54.7535,-33.4365,166.035,0.046576,0.15953,-0.986094,3.681,0.438,115
54.4645,-32.7251,158.135,-0.118781,0.0188181,-0.992742,4.038,0.075,-10000
48.2863,-23.3224,160.409,0.473748,-0.566358,-0.674389,4.434,0.165,106
40.5408,-30.542,149.955,0.990534,-0.120196,0.0662908,3.999,0.126,15
50.1698,-37.0783,150.995,0.633152,0.714617,0.29739,3.636,0.045,-10000
54.1372,-43.2528,160.511,0.0434746,0.732519,-0.679357,3.534,0.228,44
56.0778,-33.3864,165.085,-0.0746512,0.151052,-0.985703,3.645,0.213,114
45.1212,-43.0057,149.159,0.649039,0.759967,0.0346268,3.03,0.198,41
54.515,-42.0323,159.1,-0.00480397,0.713716,-0.700419,3.321,0.123,41
50.6336,-27.9554,153.355,0.387815,-0.683161,-0.618782,4.257,0.063,-10000
47.3398,-31.2198,149.384,0.985995,-0.137005,0.0950963,4.035,0.108,28
53.4605,-41.7607,156.841,-0.0496266,0.718768,-0.693477,3.435,0.114,46
45.9557,-23.0948,156.97,0.344153,-0.540272,-0.767897,4.785,0.111,-10000
48.8181,-27.9114,151.318,0.37232,-0.665323,-0.647088,4.707,0.066,-10000
37.411,-31.0268,147.846,0.995333,-0.00893196,-0.0960906,4.002,0.126,10
45.6764,-25.7534,148.238,0.312316,-0.649791,-0.692987,4.695,0.054,-10000
26.1904,-16.2602,136.236,0.869915,-0.098929,-0.483177,3.978,0.105,-10000
41.5887,-30.6456,129.404,-0.233505,0.943267,-0.236056,5.118,0.06,-10000
39.3873,-23.1099,128.044,-0.317349,0.942544,-0.104405,5.904,0.048,-10000
37.0467,-15.3814,132.564,0.0482798,-0.40139,-0.914634,5.316,0.066,-10000
41.0007,-30.1255,125.955,-0.284299,0.952616,-0.108156,6.315,0.072,-10000
38.4165,-22.5918,125.479,-0.362146,0.932058,-0.0108529,6.564,0.069,-10000
35.9536,-15.1985,130.647,0.019851,-0.361696,-0.932085,5.511,0.066,-10000
41.3399,-29.3184,123.124,-0.369542,0.926211,-0.0746516,6.675,0.075,-10000
45.2594,-21.6123,131.926,-0.637042,0.379983,-0.670664,5.832,0.069,-10000
33.9765,-18.512,123.271,0.822407,0.0807825,-0.563134,5.208,0.267,160
34.8872,-21.6862,118.434,0.718047,0.619768,0.316696,6.318,0.453,-23
62.0671,-44.5515,123.724,-0.643596,0.762741,0.0633275,8.229,2.064,-48
70.9833,-41.5224,129.687,-0.878705,0.156658,-0.450928,5.271,0.135,-10000
59.8986,-39.3163,129.807,-0.272993,-0.148081,-0.950551,5.787,0.15,-10000
60.2235,-45.4777,123.46,-0.649039,0.753312,0.106155,8.148,1.659,-46
45.8078,-49.0146,126.638,0.772658,0.570509,-0.278423,3.339,0.744,-21
52.186,-44.5531,124.895,0.823027,0.545691,-0.157635,5.931,0.465,-34
59.4496,-44.6143,123.028,-0.605215,0.582784,0.542289,8.211,2.229,-44
44.8801,-48.6967,126.843,0.85034,0.4911,-0.189056,3.645,0.849,-18
51.6149,-44.5416,125.955,0.835288,0.548806,-0.0332387,6.336,0.861,-30
61.2183,-42.9333,124.946,-0.518734,0.0972446,0.849387,5.907,0.486,-49
45.7244,-46.5255,127.725,0.975372,0.218979,0.0264191,3.354,0.207,-21
67.034,-42.1419,118.997,-0.40037,-0.187964,0.896869,9.162,2.127,-52
63.4485,-42.8367,126.038,-0.497756,0.0136735,0.867209,5.544,0.315,-46
60.1543,-39.868,143.917,0.00537045,-0.0832551,-0.996514,3.84,0.138,94
51.0874,-44.7007,139.967,0.649918,0.20687,-0.731308,3.231,0.075,45
69.9387,-44.9849,120.922,-0.559618,0.0555911,0.826884,8.739,2.241,-52
72.2678,-44.9827,139.589,-0.752201,0.220523,-0.620937,4.176,0.105,117
49.0216,-43.0611,127.404,0.952952,-0.116504,0.279837,4.089,0.204,-17
68.1945,-47.4745,122.392,-0.655001,0.16375,0.737672,5.637,0.867,-50
54.8269,-43.0667,128.607,0.813611,-0.235852,0.531423,3.963,0.261,-33
49.8254,-39.9107,123.569,0.61469,-0.504957,0.605949,5.244,0.345,-29
62.6973,-46.0186,128.734,-0.671664,0.273667,0.688458,4.128,0.048,-10000
65.5352,-48.234,143.22,-0.322326,0.431145,-0.842746,3.669,0.024,-10000
62.1344,-45.43,136.656,-0.529959,0.272113,-0.80318,3.837,0.027,-10000
56.0209,-41.8636,145.326,0.203757,-0.0926976,-0.974623,3.585,0.039,-10000
57.7054,-42.9069,137.583,0.21748,-0.168167,-0.961469,3.768,0.033,-10000
54.1832,-44.6106,135.023,0.822842,0.119886,-0.55548,3.381,0.051,-10000
68.7908,-48.0278,124.717,-0.660454,0.115479,0.741933,5.352,0.75,-50
47.9961,-46.0798,140.633,0.82132,0.13591,-0.554042,2.874,0.117,45
51.6875,-39.9032,124.444,0.549025,-0.544043,0.634499,4.941,0.441,-27
68.3132,-50.3771,126.045,-0.678393,0.14205,0.720836,4.848,0.261,-47
56.0709,-41.3526,123.213,0.139389,-0.593011,0.793038,5.781,0.405,-27
70.5144,-51.5959,122.043,-0.233658,0.914836,0.32936,4.686,0.87,-33
64.1283,-40.7681,122.585,0.435428,0.0932996,0.895376,6.735,0.6,-48
61.7837,-27.8562,115.095,-0.482603,0.772855,-0.412056,11.019,1.359,-56
60.6963,-17.7998,113.268,-0.964683,0.263412,-0.000294196,10.932,0.555,-70
64.0528,-15.4469,123.629,-0.684769,-0.0228763,-0.728401,8.13,0.165,27
53.7055,-19.0618,118.201,0.22804,0.449596,-0.863633,8.709,0.234,26
47.3732,-27.3083,116.018,0.496039,0.795213,-0.348686,11.01,1.41,-43
71.4381,-20.8843,144.285,-0.378854,0.89878,-0.220599,4.92,0.216,26
80.9682,-13.8439,146.115,-0.970093,0.0862492,-0.226894,5.589,0.213,161
69.1437,-7.78568,146.367,-0.304738,-0.835433,-0.457369,5.568,0.084,-10000
74.4091,-24.8789,149.085,-0.377242,0.834316,-0.402002,4.932,0.174,25
71.5048,-32.2364,151.902,-0.391773,0.759758,-0.518924,4.587,0.189,23
71.2453,-30.5464,151.574,-0.387467,0.787195,-0.479784,4.845,0.129,22
71.0145,-19.6648,146.976,-0.978889,0.0615739,-0.194899,5.787,0.051,-10000
66.7822,-14.7842,148.447,-0.25685,-0.839551,-0.47873,5.796,0.057,-10000
58.5067,-14.621,156.209,0.377029,-0.378892,-0.845157,5.163,0.06,-10000
62.1794,-17.6096,149.819,0.542347,-0.369356,-0.75461,5.463,0.051,-10000
57.4795,-28.5324,152.192,0.568846,0.59922,-0.563339,4.686,0.033,-10000
62.1718,-23.4765,148.198,0.605269,0.665862,-0.436207,5.319,0.045,-10000
71.9037,-27.7115,150.981,-0.380903,0.7899,-0.480595,4.923,0.288,21
79.31,-18.0067,148.227,-0.946508,0.205386,-0.248875,5.724,0.222,160
69.9252,-5.26315,152.033,-0.325391,-0.792187,-0.516295,5.481,0.21,-29
72.1235,-25.3023,150.2,-0.390958,0.775568,-0.495627,4.986,0.276,23
71.5202,-24.1184,149.339,-0.39809,0.788533,-0.468763,4.887,0.249,21
79.3467,-14.6633,146.994,-0.937196,0.266396,-0.225157,5.823,0.3,-164
67.8283,-7.82972,146.795,-0.322979,-0.836132,-0.443359,5.685,0.078,-10000
57.6762,-21.5592,150.115,0.608815,0.617517,-0.498013,4.707,0.048,-10000
71.4015,-22.2131,148.175,-0.4186,0.803384,-0.423496,4.926,0.102,26
79.1175,-13.3224,145.78,-0.921702,0.311957,-0.230539,5.823,0.381,-159
